date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2021-01-06,3714,20727174,1886172834,91.0,91.0,91.0,91.0,0.0,7664
2021-01-07,3714,53644385,4664606670,91.2,91.2,83.0,83.8,-7.2,31740
2021-01-08,3714,15402716,1304446193,84.5,85.8,83.4,84.5,0.7,10442
2021-01-11,3714,11294113,941685354,84.9,85.0,82.1,82.8,-1.7,7804
2021-01-12,3714,20385298,1617759568,83.2,83.3,77.0,77.4,-5.4,13772
2021-01-13,3714,11784326,946782388,77.8,81.7,77.8,80.5,3.1,7590
2021-01-14,3714,7745646,634552094,80.8,82.7,80.1,82.3,1.8,5154
2021-01-15,3714,8609004,695511748,82.8,82.8,79.4,79.9,-2.4,5360
2021-01-18,3714,11822902,963615085,79.8,83.5,77.7,82.3,2.4,7236
2021-01-19,3714,12277351,1024177537,82.4,84.2,82.3,84.0,1.7,6896
2021-01-20,3714,37235366,3235331783,85.5,90.2,84.5,85.0,1.0,23020
2021-01-21,3714,11752654,1011988268,86.5,87.4,85.1,85.2,0.2,7706
2021-01-22,3714,19270528,1685712680,86.4,88.6,86.1,88.3,3.1,12353
2021-01-25,3714,11340286,981017138,88.4,88.4,85.2,86.2,-2.1,7081
2021-01-26,3714,9160855,777692325,86.5,87.1,83.7,83.8,-2.4,5913
2021-01-27,3714,5492953,461645364,84.8,84.9,83.1,84.9,1.1,3967
2021-01-28,3714,11219286,930531761,83.0,83.9,82.3,83.1,-1.8,7334
2021-01-29,3714,8701704,724938077,83.9,84.4,82.5,82.5,-0.6,5787
2021-02-01,3714,8209925,664069687,82.8,82.8,80.2,80.8,-1.7,5302
2021-02-02,3714,7340641,595906589,81.5,82.2,80.6,81.2,0.4,4742
2021-02-03,3714,5658761,456911011,81.6,81.7,80.2,80.4,-0.8,3559
2021-02-04,3714,4196856,336884318,80.4,80.9,79.9,80.0,-0.4,2878
2021-02-05,3714,4680487,378001959,80.9,81.5,80.3,80.6,0.6,3182
